img_link,page_url,page_title,aduiance
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c36.0.64.64a/p64x64/88184764_3247447428616771_8592731238479953920_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGeRSkvEkAJO4ZVlpC0MvGeWTYtQlxbt_9ZNi1CXFu3_53KuVGKU9n2mOB8DgWeUrThwalOarFuKP8ZHgtJfFk0&_nc_ohc=A6Pcl8zXgecAX8cuuHP&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=72345d6e10b721f7b4c9f8c314d77a2a&oe=60D1204E,https://web.facebook.com/groups/278502488976197/,Shark Vacuum Cleaners,"Private group  · 6.1K membersWelcome to Shark Vacuum Cleaners. Were the subject is on Shark vacuums only.
We are just trying to help each other out as possible with any shark model you have. 
You have any old antique vacuum cleaners? then we suggest that you might want to check Hoover Sanitare and more or the Vacuum Collectors Club. 
Welcome to this group please have fun.
Owner - Zacary Sharp
Admin - Jeffery Barker 
Watches the posts - Sean Spangler
Head admin -Levi Keohl 
The main admin who helps and approves every thing here is Sean Spangler 
Other admins
Martin Weatherspoon
We are a group. NOT Official SharkNinja Inc.
To contact Shark please read
Shark has a 5 year limited warranty on all vacuums.
Shark customer care and product specialists are also available at 877-581-7375 to assist with product support and warranty service options. Please note, you must call 877-581-7375 (Shark) to initiate a warranty claim.9 posts a week|Private group  · 6.1K members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.0.64.64a/p64x64/78993777_440266686909220_8394681186835759104_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHRZJQDsV8W_o2O9U0dKM-MayWO-gcyd6prJY76BzJ3qlcFgMwcYplT-tdRA5eSfs2Qoqis3TOi1D2Iqf-AmT8S&_nc_ohc=uGqSYnS3ufoAX8OVhGE&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=554d61cbe64ca271f992edd2bf172681&oe=60D127AD,https://web.facebook.com/groups/520202935229399/,Bagotte Vacuum Cleaner Fans,"Private group  · 342 membersDo you want to have more opportunities to win prizes? or want to get the latest discount on the very first time?? and be the first reader of our trend and product news? Why not join our big family now? 
Here we share our story, you can also share your Bagotte story too. Besides, you can discuss and share your review with other Bagotte product owners or ask them questions.
RULES:
1️⃣ Do not post information relating to other brands.
2️⃣ This group is not for commercial purposes, advertisements or promotional posting; sharing blog posts is welcome.
3️⃣ Posts or comments that we deem to be against Facebook policy will be deleted.
4️⃣ Do not message any members of this group without their prior consent.|Private group  · 342 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/81988030_1018366405211878_7518736668539486208_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeENt8mh1RHlt5VukPwnW9ixN4wHuuCidK43jAe64KJ0ribEqhj8LIbd2G02eB6U-XLrMTLXgQIZH6X5frRR7_5J&_nc_ohc=2vojAVU6Ku8AX_K6D7c&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=353ae67866d72c98a201efc72e395437&oe=60D04481,https://web.facebook.com/groups/579948259227221/,vintage vacuum cleaners,Private group  · 326 membersThis group is for people like vintage vacuums and collect them here you can share and talk about your favorite vacuums3 posts a week|Private group  · 326 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t31.18172-0/cp0/c12.0.64.64a/p64x64/27913047_2038918016179018_5970678315011940075_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeFEyIcUSq9lqprh55mthPs5JSpdBpTsTqUlKl0GlOxOpZYgja7XTNPqKERXJRamChc7ZOIGWZA1NuUla6cKeBqY&_nc_ohc=JKRgg2NUnYIAX8hAX6R&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=8f7d5eabb03dd15bf11721931e57bb43&oe=60F0B11A,https://web.facebook.com/groups/cleaninghistory/,Preserving Vacuum Cleaner History,"Private group  · 176 membersThis group is dedicated to preserving vacuum cleaner history. We welcome buying, selling, pictures, videos and anything related to vacuum cleaner history. We only welcome positivity and any forms of negativity will be dealt with swiftly. Anyone is welcome and thank you for playing a part in preserving and enjoying an important part of history!
~Fun Themes~
Mad Find Monday
Today's Driver Tuesday
Wish I had It Wednesday
Throwback Thursday
Commercial Saturday
Story Time Sunday|Private group  · 176 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c31.0.64.64a/p64x64/106752665_733477520796798_2695390399623450500_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHo5nmVuYSXxpRNBLIdu8E3m_U-cSS5yZeb9T5xJLnJlxR3FtS56j-qJkS5miX-DHRmeAfGUi2q0RQkGwOkaqn1&_nc_ohc=7eEMw-Al7hcAX98gc59&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=bd48ea7c2246fc875fd7af8ad4bccb4d&oe=60D0E13C,https://web.facebook.com/groups/1478823645580555/,Vintage And Modern Vacuum Cleaner Collectors,Private group  · 563 members|Private group  · 563 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c11.0.64.64a/p64x64/124199045_1048480358910540_4773702772916530960_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEgdtW00iA4yDmN1j_px5lsonBxD_VgUNmicHEP9WBQ2QS4ARGBun5Ci1jsognc2BbY2Ddm300i3Jo2cULUHH9-&_nc_ohc=GJe26iq7b2EAX-dosZE&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=9232ec0aa7f289c512a44cac1b2f9a97&oe=60CFDC22,https://web.facebook.com/groups/435971463275020/,Numatic Vacuum Cleaner Collectors,"Private group  · 286 membersA group for people who are into or like numatic vacuum cleaners ONLY!! Sundays (or any car boot sale day) you can post what your have found! 
Enjoy this group.
Happy vacuuming 2 posts a day|Private group  · 286 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c11.0.64.64a/p64x64/106916534_10219770632310304_6651872587410324045_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeG9ccJjbe66k-yQfAjxTO5j32fFmQ6Na1jfZ8WZDo1rWDk5_RlgbPXs10kiBzJtNqo0CvgqTlsOVXvYZYGrN5y7&_nc_ohc=3IjsZQwjsj0AX9YFAEP&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=4af7d251373729d04b9f58ee52209177&oe=60D0A90B,https://web.facebook.com/groups/331748494895/,Kirby Vacuum Cleaner Fan Club for all!,"Private group  · 1.5K membersKirby vacuums have been around for more than 85 years. They have always been sold by door-to-door salespeople and come with a complement of attachments to do specific cleaning tasks. Although the Kirby has come under criticism for its costliness and awkwardness, Kirby owners appreciate its sturdy dependability. Traditional Kirbys were so solidly built that parts and ""rebuilds"" are still available for units sold 50 years ago. Where the Kirby really excels, though, is in its shampooer function. It rivals most commercial cleaners and leaves carpets drier than rental units or commercial 3 posts a day|Private group  · 1.5K members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/1610624879210897/,Vintage Vacuum Cleaner Enthusiasts,Private group  · 624 members3 posts a week|Private group  · 624 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c13.0.64.64a/p64x64/66498313_2912250182123940_67941288791506944_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeG7homaEfJogNfF--_7dkIaLSJmLsX_YqwtImYuxf9irDwhtBnienr7oxEn4oJUbrWaqMchFoAopOvDOUVzTTBb&_nc_ohc=hr20WBxW2HMAX-RrHma&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=925e70e06a38d15335d22e4c1411c339&oe=60D124AC,https://web.facebook.com/groups/161574591080428/,Numatic vacuum cleaners,Private group  · 374 members|Private group  · 374 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c32.0.64.64a/p64x64/84037717_10157857337803692_6176046901674608431_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHGKu_SanTJaDLflTtFPdD83kYkIsEb_XreRiQiwRv9eoAuai6kqEZoqPcJwwFsEyuGwVQNZbYA3NtTNRyqZpWE&_nc_ohc=OmZY0QvnuogAX9k5Lr1&_nc_oc=AQlhfzcoYSm5IQgEC82lcXMCbN2A8q8EzIyI5O35UiTtuW6DsCXo_LoNCPMCfxj6Vo8&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=2c8fc033875467620f1c4fde8c580085&oe=60D0D221,https://web.facebook.com/groups/1464396500264769/,Vacuum Cleaner Collectors & Enthusiasts UK,"Private group  · 286 membersA group for fellow collectors to come together and discuss their hobby/passion with other collectors and enthusiast, be it old or modern machines, asking for help or advice or maybe even sharing some nice vintage or interesting modern machines for sale. Anyone is welcome.4 posts a day|Private group  · 286 members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c29.0.64.64a/p64x64/89176641_195879825070917_7147510159676276736_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeF5PAx9J9nD3otIKE_EnAlIB3KZ309lLMUHcpnfT2UsxY60rzwnNALu8K5PGULn1M1l63KvcaUQSD0fRlDsuQvo&_nc_ohc=zlF-dbkIjH4AX9qG78e&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=f69ccdf1e468076afe7ed7015be7d131&oe=60D11258,https://web.facebook.com/groups/elivestore/,11.11 Carnival——Xiaomi vacuum cleaner,"Public group  · 123 membersHere we are committed to providing our customers with quality and cheap Xiaomi products. We will regularly give gifts to our followers, join us, and get more bargains. Tip: Here you can learn about our discount information for the first time!3 posts a year|Public group  · 123 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c11.0.64.64a/p64x64/128262607_10224387074133877_752922065985960341_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHsa5282bgR_4EMiaI_tVs7OT3lvT3vZ1Y5PeW9Pe9nVt28qKxtfv73tII29MEgrKyxvZHx7Sfn8HNQ7CofK-rk&_nc_ohc=0yc1-IiTc8QAX-awspQ&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=19f2fe6b6958760e673f3c7f9c79799e&oe=60D10579,https://web.facebook.com/groups/vintageandantiquevacs/,Vintage and Antique Vacuum Cleaner Enthusiasts,"Private group  · 694 membersWelcome to the Vintage and Antique Vacuum Enthusiasts forum!  all vacuums from hand pump pre-electric cleaners to machines made through 1985 are welcomed and encouraged here!  
Anything also related to machines from these eras including advertising,manuals,  service manuals, factory photos, commercials, dept store catalog scans, employee stories, vacuum shop experiences are encouraged and welcomed here.  
Enjoy the forum, welcome and have fun celebrating the past and preservation of vintage and antique vacuums!
Please note, any vacuums made after 1985 will not be approved to be posted here.  please keep this in mind when submitting content for us to enjoy.  4 posts a week|Private group  · 694 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/187478390_297837465334690_159558706260800024_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGQrYmSuom_jjq5A934KMpGhsD8_Sf9yPiGwPz9J_3I-LeeEAf_mgXUICy7Grfrevl4jkAHZnIcZ03lMSkGRW2P&_nc_ohc=QJvFsPmeStMAX8gqqRI&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=b1143009d1cdda03d5a9b3bc4ff795b4&oe=60D092E4,https://web.facebook.com/groups/938141116727979/,VACUUM CLEANER S AND GYM EQUIPMENT,Public group  · 13 membersLIst all gym equipment and assessories and any kind of vacuum cleaners and cleaning equipment.2 posts a week|Public group  · 13 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/p64x64/123456970_374019127272756_5401965506307802017_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGg1QA8HrDD3T0KCHpvulwnfA-uyG-q-9V8D67Ib6r71WDTqfd9t0bxIVMg7GjwQ2WO3e5Ggg0NtJH94VtRilad&_nc_ohc=mLAmU0Rt0P4AX-tmE81&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=d7aaefab924bb2285b3bc15719872d51&oe=60D19FC3,https://web.facebook.com/groups/1358662660947816/,robot vacuum cleaner,Public group  · 47 members3 posts a year|Public group  · 47 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/148562941823386/,Vacuum cleaner,Public group  · 1 memberVacuum cleaner|Public group  · 1 member
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/p64x64/53172764_1772274639541251_2958978054556221440_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeFq1OgpMlpwox-aC33ggNcqNBGny7mu8do0EafLua7x2lqvpsMkBGqFMUph2aHhDm_x7-TfWg9ybISRuzN2iDQw&_nc_ohc=tYJNAGvw2XcAX-3oEou&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=5109a9404ae17770c439cbc3cad2be27&oe=60D076E5,https://web.facebook.com/groups/266483394271609/,> Vacuum Cleaners,Public group  · 87 members10 posts a year|Public group  · 87 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t31.18172-0/cp0/c11.0.64.64a/p64x64/10531370_439040422931169_3090224733085779195_o.jpg?_nc_cat=111&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGDAmmsYQuAd2boAMFS9X8QUe36IfDLKc1R7foh8MspzR20o6iAT4ojOM4GsM-XGUKwhKA5ng7NFT3D8jcsx4Cc&_nc_ohc=zD7l2bSnofUAX8pTpCX&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=af877f239b3e688ba65fade0aa7f4f7f&oe=60F345EA,https://web.facebook.com/groups/HenryVacuumCleanersSociety/,Henry Vacuum Cleaners Society,Public group  · 121 membersFor the people whom have these wonderful; little vacuum cleaners fronted my Henry whom has several siblings. I was asked by my good friend Lois B Ahmed  a recent owner of a Henry to form a discussion group. Please feel free to post your views   1 post a year|Public group  · 121 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/3495232280604306/,Dyson no 1 vacuum cleaner,Public group  · 1 member4 posts a year|Public group  · 1 member
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.18169-0/cp0/c5.0.64.64a/p64x64/12301660_104066033299488_9080967147512994717_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeFh3682u3LaTKnJMg5rvVge96cxGHi9ICT3pzEYeL0gJM5G0suhshyWYaSK5PVSZqvHQWipnyKIIQupS6JfORfD&_nc_ohc=u1SbHJgOJtcAX8cLNRt&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=b6d5ce069230518cfd48c88681b12a70&oe=60D0477E,https://web.facebook.com/groups/527868607377417/,Vacuum Cleaner Fornicators,"Private group  · 2 membersThis group is for all of us that have a vacuum cleaner fetish,  If you enjoy getting freaky with a vacuum that is what we are all about here.|Private group  · 2 members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c25.0.64.64a/p64x64/122504700_3025532637548772_6763733459717854322_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHw6uEXSUtru08wNKjiyY8K_zm4ftc2Y7f_Obh-1zZjt_K1_YdJyTFe_JuuvFUmBl916cqNzZ7YPR-uydUr6P3r&_nc_ohc=ZTCioaXAfX8AX--sv86&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=ae11220077d7d441b59fee44fefd1366&oe=60D1CE76,https://web.facebook.com/groups/743899002778246/,> Car Vacuum Cleaners,Public group  · 515 members9 posts a week|Public group  · 515 members
