img_link,page_url,page_title,aduiance
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/1856677227930453/,Electric Steam Generator / Boiler---- www.xindaboiler.com,Public group  · 3 members|Public group  · 3 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c25.0.64.64a/p64x64/119055761_3305511229566316_1249144081807711050_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeH7wex4Iw8q6_ittUNDUtFKFChT1GQ3EhkUKFPUZDcSGUWQ3jw75TgjkqCxBdrbvmY25ypDGwkPxCmYVmejLMYP&_nc_ohc=d4fzsrG6BPoAX_D3S_b&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=7330f79fb9f353dfee68c35f30875a14&oe=60D0F0D8,https://web.facebook.com/groups/255968835817476/,Smart Electric Boiler,Public group  · 2 members4 posts a year|Public group  · 2 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/1177352682462126/,Electric rice cooker and kettle Group,Private group  · 2 membersIntroduction of home appliances.|Private group  · 2 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c71.0.64.64a/p64x64/107551094_282818513058902_759055111115520903_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHNgaXxP0eh1FGNCnr3bLCQfX_FKXy6v_l9f8UpfLq_-ZvxlEZWr2UI62JmJJD0A1eirVKT15x1va5JMLY6a4Ah&_nc_ohc=Id_OwVtZGpYAX-mca9Q&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=08c85e14f60a059f76d36d776306241c&oe=60D13E43,https://web.facebook.com/groups/888677844875887/,best and affordable electric pourover gooseneck coffee kettle,Public group  · 8 membersto share the most updated coffee gears4 posts a year|Public group  · 8 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/177883168891554/,"Donations to get Sarah Wheeler a mirror, electric kettle and power shower",Private group  · 8 members|Private group  · 8 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c123.0.64.64a/p64x64/130984385_201980024821162_6506090875761055010_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeFEcDOcLxsIL-oCOrlFa9VEGv4bq92OuLYa_hur3Y64tq1AOlj9_6GsQBJh8RnFerIzwqSeoXwm1BnX1YBfqNoo&_nc_ohc=L6DtOHoSqHAAX-9yNdh&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=df3fbd679744626e9a93382a44e55e54&oe=60D16B47,https://web.facebook.com/groups/1843583299128597/,Kitchen appliances & electric kettle and rice cooker,Public group  · 2 members3 posts a year|Public group  · 2 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/114178568603634/,קומקום חשמלי על הגז   Electric kettle on the stove,"Public group  · 9 membersSupport group for those who put and electic kettle on the stove, turned it on, and walked away. Also for those who said - i smell burning plastic...  and for those who love them.
לאלה ששמו קומקום חשמלי על הגז, הדליקו את האש
 מלמטה, והלכו.  וגם לכל אלה שאמרו:""יש בבית ריח של פלסטיק שרוף"" ואחר כך קיללו בקול רם בזמן שניקו את הגז מהפלסטיק המותך.|Public group  · 9 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t31.18172-0/cp0/c53.0.64.64a/p64x64/17349748_662432063944461_8964037175613957761_o.jpg?_nc_cat=110&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeH3hhaV2-CTzUs2vLApaNsq0vU1LWwrao_S9TUtbCtqjwyemKETAwK5zx4J7gxOJre90Luwqdvz0bPUNFnOb_M8&_nc_ohc=HxS2HvQDl3AAX-IuhbW&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=9b8210d905a9a92b32b7cd77dc04cdd1&oe=60F0FF41,https://web.facebook.com/groups/ceramickettle/,Electric ceramic kettle,Private group  · 1 member|Private group  · 1 member
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.18169-0/cp0/c10.0.64.64a/p64x64/13339511_104141226677462_1242459338169412370_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGQAcyCag6NE0nda0ba3geLYJaqQ2sehrpglqpDax6GuvBG5zwu7UTjxQ8GhNacnw2asbH82nlpBjv5ZvF6y6CJ&_nc_ohc=izftcKBBeDIAX-60Eha&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=79ebffea21473bd54b6ac696a67794a0&oe=60D13F06,https://web.facebook.com/groups/1036538873048289/,Instant electric kettle hns-k2,Public group  · 1 member|Public group  · 1 member
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/1607192069447717/,Nespresso Coffee machine nearly new. Russel Hobs Electric kettle. £75-00.,Private group  · 1 member|Private group  · 1 member
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.11.64.64a/p64x64/135757439_3365149026920386_8935796946771233880_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEnoLi1X-BJyj14TQ4cik4YZSLJIRARQyllIskhEBFDKVDF2AHGjBl_ICq4Vu_S8q9ht9i-P003xDFgq79mXNLz&_nc_ohc=IQua7VWhOnAAX9ll4K7&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=3807ce4801cce378bc48083956a8c070&oe=60D054A6,https://web.facebook.com/groups/2020338724925133/,online sell electric products,Public group  · 590 membersselling or buying all. types of electric materials10 posts a day|Public group  · 590 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c16.0.64.64a/p64x64/136761226_968796170194446_4950682481889504573_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGuQvESqb0n0Mz0y84mP365cz74rYbwvbtzPvithvC9u29NEQ0Hemo733Mt8QOEouiDrt5yNLi6fw45FSsUoJ-n&_nc_ohc=0GtNv5mkWIUAX-qyPC7&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=b99be2189064ba26c291b6d407debdd4&oe=60D05472,https://web.facebook.com/groups/323014722347356/,Steam Boilers & Heaters,Public group  · 6.4K members5 posts a day|Public group  · 6.4K members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.16.64.64a/p64x64/175834000_2550815265226870_5892054597176392991_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGdHul1yuuMQGBEpFaQZTNm9fgi_OTqIgr1-CL85OoiCjGrSBMS8AFDI6hKXjL23kIvF0P4piABWG3T2-yeAWTE&_nc_ohc=LaGNt3IGw3IAX8-YpWB&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=e6229f5845a71c58136555c108f84720&oe=60D02D6E,https://web.facebook.com/groups/470316584396641/,KETRON ELECTRIC,Public group  · 50 membersFor Dealership call at 91425995103 posts a week|Public group  · 50 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/135461166_1604612133070627_3905454602121078375_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEZKAPxqxv8rQ1m0-2_eO8gzsdT5G7G7CnOx1PkbsbsKW7IF2maz219m6kpbJ3ZLRkYXiTspKxj4IwbGqhEgRBC&_nc_ohc=m5V6-hTgWJ0AX9beUDW&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=6af4ed27da6fd28e7d11c32b1e81597c&oe=60D04026,https://web.facebook.com/groups/502158034090357/,"Pallet work , kettle repair, iron electrical and dish installations",Private group  · 321 members|Private group  · 321 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c21.0.64.64a/p64x64/93918451_238057490887917_2127374095724052480_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGjkeSpGxpWHioCzz-TbTLzXg3cE0efBhFeDdwTR58GEavsDwIWpPnKF8SmPbe1WIVd2V73ZRbct-pQgPuqpJX7&_nc_ohc=dSSB1xQPv1AAX_vOQf0&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=5b171d1cf35d73d422b6c0c38b027060&oe=60D0DF33,https://web.facebook.com/groups/349395112636088/,Myanmar Online Shopping Electronic - Yangon Mandalay,"Public group  · 2.3K membersThis group for post all online shopping in Myanmar Burmese
focus electronic - home appliance: Rice cooker, kettle, electric cooker, fan, TV, Air con, Phone, Computer
မြန်မာပြည်ရှိအွန်လိုင်းစျေးဝယ်ခြင်းအားလုံးအတွက်ဤအုပ်စုသည်
အာရုံစူးစိုက်မှုအီလက်ထရောနစ် - အိမ်သုံးကိရိယာ - ထမင်းပေါင်းအိုး၊ ရေနွေးအိုး၊ လျှပ်စစ်ထမင်းပေါင်းအိုး၊ ပန်ကာ၊ တီဗွီ၊ လေအေး၊ ဖုန်း၊ ကွန်ပျူတာ
+ New and Second Hand7 posts a day|Public group  · 2.3K members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c26.0.64.64a/p64x64/118508511_10220661368337698_7617890180913298607_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGSQSkwZvnAupyZkMG479d3ddrPlwdgu9112s-XB2C73TN3mTCzK_bInlw0XzV3eglLL1gv7hu_ocpBkqRQI2fv&_nc_ohc=iS4rypbvQqoAX-goWu3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=136c04d3562a269efd46fd17e2f7e733&oe=60D00E16,https://web.facebook.com/groups/254724892096059/,Electric Scooter Riders - Seattle,"Public group  · 180 membersThis group is created for electric Kick Scooters Seattle riders to meet up are ride as a group, we ask you have proper safer gears to join organized rides as safety is our top priority, by joining this group you have agreed to wave all liabilities towards organizer of this group or any organizer who have arrange rides within this group. There will be 3 levels of distant riding groups, short distance20mile or 35mile range & long distance 55miles range. We welcome all question related to E wheels, please be courteous with all your comments. 
We are trying to gather Electric Kick scooter together, let us know what you are riding, please note we do not exclude other Electric 1 wheel / E-boards or EUC riders to join our rides.
*If you are in Seattle area and like to joining our group to get info regrading interest of your new purchase and like to get feedback, we love to help, other wise please post your current ride as on our post feed as you join. 
Guidelines: We welcome post to sell your own personal E wheels, but If you do NOT live anywhere near WA state and like to join for reasons of sales and marketing/advertising only, this group is not for you.9 posts a week|Public group  · 180 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/p64x64/37280620_2097987723569202_7432055986463965184_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHwBNnZE2ITlNvgSifyRUWw1KNWBux8cFXUo1YG7HxwVU_DW1xa3Jlx6XHEGE09svVfWnKJ4fUHKpYAfJXlwqpy&_nc_ohc=ezFtojTmVyIAX8LlbjE&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=4acabe42da60aba70cdac6c99ff609c9&oe=60D067F1,https://web.facebook.com/groups/1068908163257377/,Electric Skateboard Users (Seattle),"Public group  · 303 membersThis group is for everybody who has an interest in Electric Skateboards and want to meet up for a group ride. Every week we will have group rides.
Group Etiquette Guidelines:
1. Be Nice. 
2. Keep It Clean. 
3. Share the Stoke! 
5 posts a month|Public group  · 303 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c13.0.64.64a/p64x64/31925153_2322707581076395_9129683471390736384_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHIQr0S7PNhIk3sC3b1YkPTcCSgxt84DglwJKDG3zgOCYsT8M2e2_njpklLZfdouZUH94rTnYZ6VUTsnq8tpJkI&_nc_ohc=q99im0Dp6VAAX_PmYuG&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=82777dfd5430a169fec5161d7717585a&oe=60D1210A,https://web.facebook.com/groups/SeattleAreaERiders/,Seattle E-Riders,"Public group  · 606 membersThis group is for anyone interested in E-Ridables in the Seattle area. Whether you ride electric unicycles, electric skateboards, OneWheels or something entirely different we'd love to have you join us! We hold weekly group rides around Seattle, and are always willing to help new riders with questions, tips and community!
Not allowed: commercial / business accounts or advertising. 
You can also find us on Meetup at: https://www.meetup.com/Seattle-E-Riders/20 posts a week|Public group  · 606 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.18169-0/cp0/c43.0.64.64a/p64x64/1526371_10205041719657233_7405153263806770557_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHtflckpz2pz-5dUFOgOztQNDLClBm9zbQ0MsKUGb3NtHxcviGZlCVhAVQEhJABoGZZ8Oj1quMe9fHRSBYyBac4&_nc_ohc=ijujTc6yIqgAX_HFf4Q&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=af1bb6eb0c2e7ed0feefa9cd75e00cf9&oe=60D0FF1E,https://web.facebook.com/groups/1433343330222880/,Seattle Electric Vehicle Association,"Public group  · 722 membersThe Seattle Electric Vehicle Association is a Member Chapter of the National Electric Auto Association.  Second LARGEST chapter to be accurate.  Started in 1979, with the proposition to Educate, Demonstrate, and proliferate the use of all forms of Electric Transportation.  Information about our Monthly Meetings, EVENTS, and joining our E-Mail group can all be found on our Web Site. ( www.seattleeva.org)  One does not have to own or operate an EV to join.  Our national standing IS counted by how many folks also join the National EAA.  One can check them out at: ( www.eaaev.org )10 posts a week|Public group  · 722 members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.18169-0/cp0/c11.0.64.64a/p64x64/11933487_10153142779812507_8232724902414772975_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGbTrSFC1EMFQU9vjdRScIbeBPHKkJXvId4E8cqQle8h-4Sh5U2-3hyrTYAD3gxCzODggKPU_LaYzqgaIOr_SEA&_nc_ohc=oFa1avf1NqsAX-jIk6i&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=a404de37752cfca007aa8643410680b1&oe=60D08C3D,https://web.facebook.com/groups/MoreElectricBuses/,Expand Electric Trolley Bus Service - Seattle Area,"Public group  · 322 membersWe won the first half of this battle--saving clean, quiet, fiscally sustainable bus service in King County. We won't lose what we have or waste the capital investments we've made in electric trolley bus (ETB) infrastructure. The old Gillig and Breda trolleys have all been replaced with new ones that have air conditioning, battery backup, low-floor boarding, use 25% less energy, and let riders exit the back doors without yelling ""Back Door!""
Now we have to move from defense into offense mode--expanding and improving ETB service, replacing more diesel bus routes with ETBs, and advocating that new routes Metro creates be electric whenever possible. This is especially important as Seattle and King County expand the Rapid Ride network. We must stay active and involved to make our transit network the cleanest, quietest, most fiscally sustainable it can be.8 posts a year|Public group  · 322 members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.18169-0/cp0/c33.0.64.64a/p64x64/12741985_524501451080386_7333771630208800363_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeELzqAtfzfVw6bgXJLHXxLFheKNpuDrMhWF4o2m4OsyFaKw8NfUDyLuuiaia7DDUK9Qamt9LXQiUE4R1P4qDLNT&_nc_ohc=SN5g8evhWy0AX_HpbXf&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=00a4d3f23e2639bbea1e14ea11846084&oe=60D093F9,https://web.facebook.com/groups/1717424311813980/,Electric Kettle India Delhi Mumbai Chennai Kolkata ...,Public group  · 14 members|Public group  · 14 members
